size,mflop
31,2609.24
32,3125.44
96,3809.52
97,3788.46
127,3740.12
128,1780.47
129,3894.45
191,3144.91
192,1805.26
229,2990.7
255,2988.8
256,837.602
257,3036.34
319,2994.1
320,1799.86
321,3002.85
417,2919.2
479,2434.08
480,1860.55
511,2884.57
512,830.132
639,2664.66
640,935.949
767,3113.43
768,823.81
769,3139.42
1023,2798.28
1024,807.659
1025,2813.18
1525,1920.88
1526,1748.32
1527,1805.92
