size,mflop
31,3423.38
32,4046.13
96,4131.67
97,3430.8
127,3525.3
128,3968.99
129,3429.09
191,3576.19
192,4150.15
229,3494.59
255,3264.67
256,3823.35
257,3220.56
319,3587.26
320,4148.31
321,3547.22
417,3529.89
479,3551.82
480,4090.98
511,3216.08
512,3760.21
639,3466.29
640,3845.6
767,3214.5
768,3705.16
769,3180.97
1023,3099.92
1024,3442.93
1025,3078.25
1525,3240.51
1526,3445.88
1527,3277.66
